employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Commercial Savvy & Impact,Curiosity & Experimentation,Forward Thinking & Clarity,Growth Drive & Resilience,Insight & Decision Sharpness,"Lead, Inspire & Empower",Quality Delivery Discipline,Social Empathy & Awareness,Synergy & Team Orientation,Value Creation for Users,papi_score,rank,is_top
EMP101068,3.0,2025,Kurnia Erlangga Maulana,966314,1,2,1,4,3,2,1,3,1,52,49,23,DI,Dominant-Influencer,ESFP,,,2,2.0,2.0,3.0,,3.0,4.0,4.0,3.0,2.0,4.0,5.444444444444445,7.5,0
EMP101069,2.0,2025,Ayu Erlangga Kurniawan,898560,3,2,2,5,5,1,2,1,5,52,95,42,SD,Steadiness-Dominant,INTP,123.0,20.0,7,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.7368421052631575,7.5,0
EMP101070,4.0,2025,Nugroho Hasibuan,503961,1,3,2,2,2,1,3,3,1,52,50,51,CD,Conscientious-Dominant,ESTJ,94.0,35.0,7,5.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,,4.0,4.25,7.5,0
EMP101071,,2025,Wulan Pratama,156923,2,4,6,3,2,1,3,1,6,29,58,47,IS,Influencer-Steadiness,ENTJ,122.0,22.0,2,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.55,7.5,0
EMP101072,2.0,2025,Adi Pramudita Indrawan,534445,2,3,4,1,3,1,1,3,4,15,22,67,CD,Conscientious-Dominant,INTP,138.0,29.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.35,7.5,0
EMP101073,2.0,2025,Nabila Utami,250951,4,4,5,4,4,2,3,1,1,56,93,86,CI,Conscientious-Influencer,ESTJ,,,7,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,4.842105263157895,7.5,0
EMP101074,,2025,Nabila Aji Kusuma,566059,2,3,1,4,4,2,2,4,5,63,37,23,ID,Influencer-Dominant,ENFP,,,6,3.0,2.0,2.0,1.0,,2.0,2.0,,2.0,1.0,4.2105263157894735,7.5,0
EMP101075,3.0,2025,Hadi Wijaya Gunawan,494272,4,3,6,6,4,1,1,3,2,97,26,70,DC,Dominant-Conscientious,ISTP,103.0,20.0,10,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.9,7.5,0
EMP101076,3.0,2025,Satya Pamungkas,796070,3,4,5,5,3,3,3,3,5,63,66,54,SI,Steadiness-Influencer,ENFJ,80.0,31.0,10,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,5.375,7.5,0
EMP101077,4.0,2025,Hana Dharma Maulida,117103,4,4,6,6,3,1,1,2,3,46,74,92,IS,Influencer-Steadiness,ESTP,96.0,21.0,6,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,7.5,0
EMP101078,4.0,2025,Satya Saputra,669054,3,1,5,6,4,1,1,4,1,97,59,54,,Influencer-Conscientious,INTJ,135.0,14.0,10,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.875,7.5,0
EMP101079,3.0,2025,Bayu Sinaga,463325,2,3,5,6,2,3,2,1,3,5,70,90,CS,Conscientious-Steadiness,INTJ,127.0,27.0,9,3.0,3.0,,4.0,2.0,2.0,99.0,3.0,2.0,3.0,4.95,7.5,0
EMP101080,3.0,2025,Galih Zulfikar Ramadhan,785890,1,2,1,1,4,2,1,2,1,29,66,37,CS,Conscientious-Steadiness,ISTJ,128.0,19.0,7,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.7894736842105265,7.5,0
EMP101081,4.0,2025,Putri Nabila Rohman,898136,4,2,1,1,1,1,1,4,5,53,27,42,ID,Influencer-Dominant,ENFP,124.0,30.0,7,4.0,4.0,4.0,3.0,,,4.0,4.0,3.0,4.0,4.5,7.5,0
EMP101082,5.0,2025,Rani Permadi,212470,1,4,1,5,5,3,1,2,3,43,29,95,CI,Conscientious-Influencer,ESTJ,94.0,26.0,5,5.0,4.0,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.95,7.5,1
EMP101083,2.0,2025,Adit Salsabila,826082,4,1,4,4,5,1,2,4,5,29,58,39,CI,Conscientious-Influencer,ISTP,,,9,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,5.894736842105263,7.5,0
EMP101084,4.0,2025,Fitri Hartanto,471131,4,3,3,6,2,2,2,3,2,47,48,56,ID,Influencer-Dominant,ENFP,139.0,32.0,7,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.842105263157895,7.5,0
EMP101085,4.0,2025,Rendra Maulana,629636,2,1,5,5,2,1,3,4,2,120,99,54,CS,Conscientious-Steadiness,ENFJ,94.0,36.0,10,,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.2105263157894735,7.5,0
EMP101086,3.0,2025,Nugroho Maulana,638811,2,4,2,6,1,3,1,1,5,3,62,32,CD,Conscientious-Dominant,ENFP,116.0,22.0,5,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.2631578947368425,7.5,0
EMP101087,3.0,2025,Rendra Saputra Gunawan,318120,3,4,1,5,5,1,2,2,2,86,58,71,SD,Steadiness-Dominant,INFJ,81.0,26.0,3,3.0,,3.0,4.0,,3.0,2.0,2.0,3.0,3.0,4.777777777777778,7.5,0
EMP101088,2.0,2025,Rama Jatmiko Gunawan,861774,3,4,5,5,4,3,3,1,3,54,99,73,SC,Steadiness-Conscientious,ENFP,114.0,27.0,1,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.65,7.5,0
EMP101089,4.0,2025,Nabila Salsabila,983417,3,1,4,2,5,3,1,2,1,33,95,79,CI,Conscientious-Influencer,INFP,127.0,17.0,1,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.052631578947368,7.5,0
EMP101090,3.0,2025,Bella Fauziah,674936,3,2,2,3,4,1,1,3,1,74,82,48,DS,Dominant-Steadiness,INFP,129.0,32.0,4,4.0,2.0,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,4.352941176470588,7.5,0
EMP101091,5.0,2025,Ari Saputra Pamungkas,393266,1,2,5,6,4,1,1,4,4,11,58,36,CS,Conscientious-Steadiness,,117.0,31.0,7,,,2.0,,2.0,3.0,3.0,4.0,4.0,3.0,5.0,7.5,1
EMP101092,4.0,2025,Rani Gunawan,988740,2,2,1,5,3,1,1,1,2,57,51,30,ID,Influencer-Dominant,INFP,104.0,16.0,4,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.2,7.5,0
EMP101093,3.0,2025,Joko Iqbal Lestari,679557,3,1,3,4,4,2,1,4,3,60,22,64,SD,Steadiness-Dominant,ENTJ,,,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.2631578947368425,7.5,0
EMP101094,3.0,2025,Novi Zulfikar Handayani,891088,1,3,5,3,1,3,1,1,4,27,66,73,SI,Steadiness-Influencer,INTJ,120.0,27.0,8,,3.0,,3.0,3.0,4.0,3.0,,3.0,4.0,4.705882352941177,7.5,0
EMP101095,0.0,2025,Nadia Simanjuntak,398502,4,1,5,5,5,1,1,3,3,9,21,34,SC,Steadiness-Conscientious,ESFJ,106.0,29.0,2,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.533333333333333,7.5,0
EMP101096,4.0,2025,Rizka Wijaya,240175,1,2,2,4,5,3,3,1,3,43,26,38,SD,Steadiness-Dominant,ENFP,,,6,4.0,5.0,4.0,4.0,5.0,3.0,5.0,,3.0,4.0,6.176470588235294,7.5,0
EMP101097,2.0,2025,Bayu Mahendra,480143,4,4,3,4,4,3,1,3,6,38,23,48,SD,Steadiness-Dominant,ENTJ,,,4,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,5.055555555555555,7.5,0
EMP101098,5.0,2025,Utami Firmansyah,271832,4,4,3,3,3,3,2,2,5,46,96,69,DC,Dominant-Conscientious,ESTP,94.0,30.0,3,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.052631578947368,7.5,1
EMP101099,,2025,Nabila Kusuma,776725,1,2,5,2,5,3,1,2,2,84,26,97,IC,Influencer-Conscientious,,113.0,30.0,6,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,5.052631578947368,7.5,0
EMP101100,3.0,2025,Fitri Jatmiko Setiawan,520933,2,3,4,3,2,3,3,2,3,43,50,34,CD,Conscientious-Dominant,ENFJ,124.0,33.0,2,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.421052631578948,7.5,0
EMP101101,3.0,2025,Nugroho Yudhistira Lukman,912199,3,4,3,4,5,2,1,2,3,9,86,37,DC,Dominant-Conscientious,ESFP,,,8,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,4.684210526315789,7.5,0
EMP101102,,2025,Novi Sinaga,822577,1,3,2,3,2,3,1,3,4,81,73,86,ID,Influencer-Dominant,INTJ,97.0,20.0,1,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.833333333333333,7.5,0
EMP101103,5.0,2025,Wulan Lestari Saputra,166683,2,4,5,1,3,3,3,2,6,39,90,71,DI,Dominant-Influencer,INFJ,80.0,28.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.5,1
EMP101104,2.0,2025,Oktavia Lestari,317370,2,2,3,2,5,1,3,4,6,65,91,51,DI,Dominant-Influencer,ENFP,120.0,30.0,2,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.95,7.5,0
EMP101105,2.0,2025,Kartika Saputra Siregar,488506,2,1,3,4,4,2,1,3,4,36,51,41,CD,Conscientious-Dominant,ENTP,,,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.7368421052631575,7.5,0
EMP101106,4.0,2025,Sari Siregar,773738,1,1,1,4,5,3,1,2,3,59,60,47,IC,Influencer-Conscientious,ESFJ,,,6,4.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0,4.0,4.777777777777778,7.5,0
EMP101107,1.0,2025,Mahendra Fadillah Pradana,295435,2,3,4,6,4,1,3,2,3,51,97,66,CD,Conscientious-Dominant,ESTP,89.0,30.0,7,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.5,0
EMP101108,3.0,2025,Dewi Pradana,432798,4,2,6,3,4,2,3,2,4,21,96,92,SI,Steadiness-Influencer,ISFJ,110.0,22.0,2,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,6.055555555555555,7.5,0
EMP101109,4.0,2025,Bella Suharto,907952,2,4,2,2,3,2,3,4,4,43,31,94,IS,Influencer-Steadiness,ESFP,84.0,26.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.5,7.5,0
EMP101110,,2025,Rani Simanjuntak,779428,4,3,4,6,3,1,3,3,1,63,31,31,CD,Conscientious-Dominant,ENFJ,85.0,29.0,8,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,4.3,7.5,0
EMP101111,4.0,2025,Bella Firmansyah,851783,3,2,2,4,5,2,1,1,3,98,72,57,,Conscientious-Steadiness,ENTJ,,,3,5.0,4.0,3.0,99.0,5.0,4.0,5.0,4.0,4.0,5.0,4.35,7.5,0
EMP101112,4.0,2025,Budi Firmansyah,316948,2,1,1,5,1,1,1,2,1,52,55,45,DS,Dominant-Steadiness,ISFJ,96.0,40.0,5,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.411764705882353,7.5,0
EMP101113,1.0,2025,Evi Syahputra,182862,3,1,4,2,5,3,3,3,2,30,91,66,SD,Steadiness-Dominant,ESTJ,93.0,35.0,5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.473684210526316,7.5,0
EMP101114,3.0,2025,Tania Fauziah,852501,3,1,1,5,3,1,1,1,5,38,27,67,IS,Influencer-Steadiness,ENTJ,84.0,30.0,10,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,2.0,5.0,7.5,0
EMP101115,2.0,2025,Valdo Putra,996287,2,3,6,6,3,1,3,1,6,34,46,54,CS,Conscientious-Steadiness,INTP,90.0,26.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0588235294117645,7.5,0
EMP101116,4.0,2025,Dimas Tri Zulfikar,446942,4,1,4,2,2,1,1,2,1,36,77,59,DI,Dominant-Influencer,ENFP,,29.0,2,,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.277777777777778,7.5,0
EMP101117,2.0,2025,Rendra Indrawan,719870,3,3,5,4,2,1,3,4,1,57,50,20,DS,Dominant-Steadiness,ENFP,,,4,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,5.166666666666667,7.5,0
EMP101118,2.0,2025,Maya Dharma Kurniawan,391229,2,4,4,3,2,3,3,2,3,1,56,88,DI,Dominant-Influencer,ISFJ,81.0,28.0,8,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,6.117647058823529,7.5,0
EMP101119,1.0,2025,Utami Lestari,375473,1,1,1,4,3,1,1,2,3,40,82,72,DS,Dominant-Steadiness,INFP,,,8,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.7777777777777777,7.5,0
EMP101120,3.0,2025,Gita Rahmawati,792016,1,1,2,2,5,3,3,1,3,52,69,47,DC,Dominant-Conscientious,INTP,97.0,15.0,5,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.388888888888889,7.5,0
EMP101121,2.0,2025,Gita Hasibuan,685201,3,1,5,2,1,1,3,1,1,28,60,49,SC,Steadiness-Conscientious,ISFJ,132.0,35.0,4,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.25,7.5,0
EMP101122,3.0,2025,Maya Utami,793959,3,1,1,5,3,2,2,1,2,48,88,68,,Dominant-Conscientious,INTJ,95.0,19.0,5,4.0,4.0,3.0,2.0,4.0,,3.0,3.0,4.0,3.0,4.555555555555555,7.5,0
EMP101123,5.0,2025,Dian Kurniawan,810966,2,4,2,6,3,2,1,3,4,50,95,64,SI,Steadiness-Influencer,ESFJ,87.0,23.0,5,2.0,3.0,2.0,,3.0,4.0,3.0,3.0,3.0,2.0,5.157894736842105,7.5,1
EMP101124,4.0,2025,Cahyo Tri Maulida,585533,1,3,1,6,3,3,1,3,6,77,80,35,CD,Conscientious-Dominant,ESFP,,29.0,9,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,3.0,4.0,5.111111111111111,7.5,0
EMP101125,,2025,Nabila Halim,783923,3,4,6,6,2,2,3,2,6,18,38,60,IS,Influencer-Steadiness,ESTJ,115.0,27.0,10,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.315789473684211,7.5,0
EMP101126,4.0,2025,Ayunda Jatmiko Zulfikar,345007,2,2,3,3,1,3,2,2,5,61,63,43,ID,Influencer-Dominant,ISTP,80.0,28.0,5,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,7.5,0
EMP101127,4.0,2025,Valdo Hasibuan,852759,4,4,1,3,5,1,3,3,2,48,78,84,DI,Dominant-Influencer,ESTJ,94.0,35.0,10,4.0,4.0,4.0,3.0,,3.0,3.0,4.0,4.0,4.0,5.9411764705882355,7.5,0
EMP101128,2.0,2025,Kartika Setiawan,188469,4,3,5,1,1,1,3,2,6,78,61,49,DC,Dominant-Conscientious,ISFP,82.0,40.0,5,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,7.5,0
EMP101129,3.0,2025,Rendra Purnama,714217,1,2,4,3,5,1,2,2,1,72,99,79,IC,Influencer-Conscientious,INFJ,101.0,27.0,7,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,6.375,7.5,0
EMP101130,4.0,2025,Rifqi Kusuma,406965,2,1,1,6,4,3,3,4,5,24,49,40,DS,Dominant-Steadiness,ENTJ,104.0,36.0,5,,3.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.578947368421052,7.5,0
EMP101131,4.0,2025,Lestari Candra Nugroho,617499,2,1,3,3,2,3,2,2,1,42,67,84,,Conscientious-Steadiness,ISFJ,108.0,34.0,9,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.35,7.5,0
EMP101132,3.0,2025,Umar Pradana,787781,4,1,3,3,5,2,3,1,3,39,77,70,CI,Conscientious-Influencer,ESTJ,112.0,32.0,4,2.0,3.0,3.0,3.0,3.0,,2.0,,3.0,4.0,4.833333333333333,7.5,0
EMP101133,4.0,2025,Rendra Subekti,726724,4,2,5,2,1,3,1,2,1,62,90,50,CI,Conscientious-Influencer,INTJ,108.0,33.0,5,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.9,7.5,0
EMP101134,,2025,Kurnia Dharma Putra,373876,2,3,6,3,3,1,1,4,3,96,22,80,DI,Dominant-Influencer,INFP,109.0,31.0,3,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,,3.0,5.65,7.5,0
EMP101135,,2025,Adit Rohman,237031,4,2,2,5,5,3,3,3,1,28,25,40,DS,Dominant-Steadiness,,116.0,37.0,3,2.0,4.0,,2.0,4.0,3.0,3.0,2.0,2.0,3.0,5.333333333333333,7.5,0
EMP101136,4.0,2025,Arif Saputra Halim,482588,4,1,1,6,4,1,1,3,2,55,30,57,DC,Dominant-Conscientious,ISTJ,116.0,33.0,1,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.052631578947368,7.5,0
EMP101137,3.0,2025,Nabila Putra,798738,3,1,2,4,2,3,3,4,1,25,70,75,DS,Dominant-Steadiness,ESTJ,,,7,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,6.0,7.5,0
EMP101138,4.0,2025,Rizka Kusuma,232522,4,1,6,3,1,3,3,1,4,39,25,57,IS,Influencer-Steadiness,ISFP,137.0,25.0,3,,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.894736842105263,7.5,0
EMP101139,4.0,2025,Rendra Gunawan,158180,1,2,5,4,3,1,3,4,3,65,44,28,CI,Conscientious-Influencer,ENFJ,,,7,3.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,3.5789473684210527,7.5,0
EMP101140,2.0,2025,Wahyu Nabila Purnama,814462,3,2,2,1,5,1,2,2,6,61,53,56,SI,Steadiness-Influencer,ENFJ,128.0,16.0,8,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.6,7.5,0
EMP101141,2.0,2025,Dwi Hartanto,381939,1,3,3,1,1,3,1,3,3,95,66,43,ID,Influencer-Dominant,ISFJ,,26.0,7,2.0,,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,5.2,7.5,0
EMP101142,2.0,2025,Rani Kusuma Putra,163215,4,1,1,6,3,3,3,2,1,76,36,57,SI,Steadiness-Influencer,ENFP,113.0,22.0,1,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.5,7.5,0
EMP101143,2.0,2025,Ayunda Purnama,415143,3,2,5,1,2,3,3,1,2,65,42,81,DC,Dominant-Conscientious,ESTP,127.0,38.0,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.7368421052631575,7.5,0
EMP101144,,2025,Rifqi Maulida,852503,3,2,1,2,5,3,2,3,6,37,94,64,SD,Steadiness-Dominant,ENFJ,93.0,31.0,4,2.0,2.0,4.0,2.0,2.0,3.0,,4.0,3.0,3.0,4.055555555555555,7.5,0
EMP101145,,2025,Yoga Adi Halim,998773,3,4,1,5,2,1,3,3,5,46,99,40,DC,Dominant-Conscientious,ISFP,90.0,35.0,8,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,3.0,3.0,4.5,7.5,0
EMP101146,2.0,2025,Ayu Suharto,900824,4,1,1,4,3,1,1,4,6,37,48,46,IC,Influencer-Conscientious,ISTP,,,9,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0625,7.5,0
EMP101147,4.0,2025,Anisa Kusuma,996039,2,1,4,6,2,3,1,2,6,70,28,20,CD,Conscientious-Dominant,ISTP,111.0,35.0,8,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,3.0,5.352941176470588,7.5,0
EMP101148,5.0,2025,Ahmad Hartanto,139833,1,2,5,3,4,2,2,3,3,81,20,49,DS,Dominant-Steadiness,,137.0,34.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.666666666666667,7.5,1
EMP101149,3.0,2025,Utami Zulfikar Siregar,750675,2,4,1,1,5,2,3,2,3,46,90,93,SC,Steadiness-Conscientious,INTJ,83.0,20.0,9,2.0,3.0,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.6842105263157894,7.5,0
EMP101150,3.0,2025,Wahyu Pramudita Indrawan,311789,2,1,3,6,4,2,3,3,3,56,76,53,CI,Conscientious-Influencer,ENTP,118.0,39.0,1,,2.0,,3.0,3.0,2.0,,3.0,4.0,2.0,4.35,7.5,0
EMP101151,4.0,2025,Dwi Adi Wijaya,220434,3,1,4,2,5,1,1,1,1,28,49,94,CI,Conscientious-Influencer,ISTP,86.0,22.0,9,,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.842105263157895,7.5,0
EMP101152,3.0,2025,Dewi Nabila Hasibuan,615852,1,1,1,4,3,1,2,1,1,74,29,21,SI,Steadiness-Influencer,ENFP,,,8,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.25,7.5,0
EMP101153,3.0,2025,Ayunda Siregar,555882,1,2,2,2,1,2,1,4,5,112,40,32,,Conscientious-Dominant,INTJ,91.0,34.0,5,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.222222222222222,7.5,0
EMP101154,5.0,2025,Gita Aji Simanjuntak,375738,3,2,6,6,2,2,1,4,1,78,49,75,SC,Steadiness-Conscientious,ISFP,116.0,41.0,2,3.0,4.0,3.0,,3.0,4.0,3.0,3.0,4.0,4.0,6.0,7.5,1
EMP101155,,2025,Rizki Baskara Permadi,292332,4,3,2,4,2,2,1,2,6,128,56,22,CD,Conscientious-Dominant,ESFP,,,1,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.473684210526316,7.5,0
EMP101156,,2025,Adi Halim,465053,2,3,4,1,3,3,1,3,1,55,100,63,IC,Influencer-Conscientious,ESTJ,,25.0,3,3.0,1.0,3.0,3.0,2.0,2.0,1.0,,3.0,2.0,5.5,7.5,0
EMP101157,,2025,Galih Iqbal Pradana,191007,4,1,1,2,3,2,2,1,3,61,48,69,SC,Steadiness-Conscientious,ENTJ,108.0,32.0,1,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.666666666666667,7.5,0
EMP101158,4.0,2025,Putri Saputra Sinaga,217650,2,4,2,3,4,2,1,4,3,56,34,50,DS,Dominant-Steadiness,ENTP,127.0,30.0,8,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,5.45,7.5,0
EMP101159,5.0,2025,Vania Maulana,265389,1,1,3,1,4,1,3,3,1,111,92,66,SC,Steadiness-Conscientious,INTP,111.0,25.0,5,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.842105263157895,7.5,1
EMP101160,2.0,2025,Oka Lestari Wijaya,825453,3,4,3,4,1,2,1,4,2,52,78,31,CI,Conscientious-Influencer,ENTP,,,2,1.0,2.0,,2.0,,1.0,,2.0,1.0,2.0,4.7894736842105265,7.5,0
EMP101161,3.0,2025,Fajar Ramadhan,776343,2,2,3,2,2,3,1,3,6,1,26,28,DC,Dominant-Conscientious,,87.0,30.0,10,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,5.411764705882353,7.5,0
EMP101162,1.0,2025,Hadi Lestari,362076,1,3,3,6,1,3,2,2,4,61,39,59,DS,Dominant-Steadiness,ESFP,86.0,21.0,5,1.0,1.0,,1.0,,6.0,1.0,1.0,1.0,1.0,5.166666666666667,7.5,0
EMP101163,3.0,2025,Maya Suharto,589918,1,2,3,2,1,1,3,2,3,32,26,38,SC,Steadiness-Conscientious,ESFJ,99.0,31.0,8,2.0,3.0,3.0,2.0,4.0,2.0,3.0,,3.0,,4.294117647058823,7.5,0
EMP101164,4.0,2025,Nabila Subekti,612413,2,4,2,5,3,1,3,2,6,89,34,68,CD,Conscientious-Dominant,ESTP,104.0,13.0,7,,4.0,3.0,5.0,,4.0,3.0,5.0,4.0,4.0,4.842105263157895,7.5,0
EMP101165,3.0,2025,Kartika Iqbal Gunawan,660208,4,4,3,3,3,3,1,3,3,21,37,82,SC,Steadiness-Conscientious,ENTJ,83.0,29.0,3,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.578947368421052,7.5,0
EMP101166,3.0,2025,Utami Qolbi Halim,342257,4,3,3,1,5,3,1,4,5,71,47,60,SC,Steadiness-Conscientious,ESFJ,106.0,33.0,9,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.3,7.5,0
EMP101167,5.0,2025,Rama Utami,659007,4,2,3,6,4,2,2,3,2,44,27,48,IS,Influencer-Steadiness,ENTP,86.0,30.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.833333333333333,7.5,1
EMP101168,4.0,2025,Oka Permadi,161330,3,1,4,2,3,3,2,3,5,24,26,92,,Conscientious-Dominant,ENFJ,134.0,29.0,8,,4.0,4.0,3.0,4.0,4.0,,5.0,4.0,4.0,4.705882352941177,7.5,0
EMP101169,,2025,Anisa Wijaya Maulana,320601,2,2,1,1,5,2,1,2,4,73,78,41,SD,Steadiness-Dominant,ISFJ,89.0,31.0,8,,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,4.75,7.5,0
EMP101170,4.0,2025,Dewi Jatmiko Indrawan,928249,2,4,2,2,3,1,1,3,5,19,58,67,SC,Steadiness-Conscientious,ENFJ,127.0,31.0,7,5.0,,,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.2631578947368425,7.5,0
EMP101171,3.0,2025,Maya Baskara Suharto,904432,3,2,4,5,4,3,3,2,3,74,84,84,SC,Steadiness-Conscientious,ENFP,,30.0,5,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.157894736842105,7.5,0
EMP101172,,2025,Arif Purnama,991633,2,3,2,4,3,3,1,4,4,81,20,39,ID,Influencer-Dominant,ESFP,,,7,4.0,5.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.315789473684211,7.5,0
EMP101173,,2025,Rizki Dharma Rahmawati,892411,3,2,2,2,4,3,2,2,3,58,91,82,DS,Dominant-Steadiness,INFJ,81.0,20.0,10,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,5.2631578947368425,7.5,0
