employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101777,2.0,2025,Sari Lukman,206027,2,1,5,4,3,1,1,2,4,14
EMP101778,3.0,2025,Dian Wijaya Setiawan,632580,1,4,4,1,5,3,3,1,2,58
EMP101779,3.0,2025,Rifqi Kusuma Kusuma,165207,1,4,4,6,1,3,2,1,6,8
EMP101780,4.0,2025,Vania Utama Zulfikar,150888,2,1,3,1,3,3,2,3,6,87
EMP101781,5.0,2025,Bella Candra Zulfikar,562501,3,2,3,6,5,3,3,2,6,62
EMP101782,3.0,2025,Prasetyo Mahardika Herlambang,802264,4,4,5,3,5,2,2,4,6,37
EMP101783,3.0,2025,Nurlita Suharto,487495,1,4,4,6,5,1,2,3,4,11
EMP101784,3.0,2025,Dwi Indrawan,969922,2,3,5,1,2,1,2,3,5,42
EMP101785,1.0,2025,Wulan Qolbi Yulianto,722667,3,3,6,5,3,2,2,1,3,51
EMP101786,4.0,2025,Citra Mahardika Halim,231236,4,2,2,5,3,1,3,1,2,48
EMP101787,5.0,2025,Zaki Subekti,691605,1,3,3,5,4,3,2,3,3,37
EMP101788,4.0,2025,Valdo Qolbi Utami,973879,4,2,1,3,1,2,3,2,1,56
EMP101789,3.0,2025,Oktavia Siregar,822964,1,4,3,3,2,2,2,3,5,42
EMP101790,3.0,2025,Valdo Suharto,201995,2,3,6,4,2,3,2,4,5,46
EMP101791,4.0,2025,Luthfi Salsabila,342023,3,2,5,6,1,1,3,1,6,24
EMP101792,5.0,2025,Nadia Kusuma,151829,4,3,3,3,2,2,3,2,4,77
EMP101793,2.0,2025,Umar Nugroho,760737,1,4,2,6,3,1,2,2,2,41
EMP101794,4.0,2025,Nadia Tamba,599027,2,1,1,5,4,1,1,1,4,45
EMP101795,4.0,2025,Ayunda Tamba,917237,3,4,2,4,2,2,3,1,1,64
EMP101796,3.0,2025,Bayu Rahmawati,837374,3,3,4,2,5,2,1,1,2,61
EMP101797,3.0,2025,Rani Ananda,944887,4,3,1,5,5,1,2,3,5,52
EMP101798,,2025,Bayu Situmorang,980490,4,4,1,2,2,2,3,1,6,69
EMP101799,4.0,2025,Rani Ganesha Rohman,316762,1,2,6,4,1,1,1,1,5,116
EMP101800,2.0,2025,Eko Fadillah Halim,625732,1,1,4,3,2,2,1,1,1,42
EMP101801,4.0,2025,Cahyo Wibowo,425810,2,4,2,4,2,2,2,4,3,77
EMP101802,5.0,2025,Tania Wijaya Lukman,800688,4,1,4,1,1,1,1,1,1,39
EMP101803,4.0,2025,Bella Rachman Hidayat,553339,4,4,1,6,3,2,1,4,2,106
EMP101804,4.0,2025,Nurlita Baskara Sinaga,949324,4,4,4,3,4,2,2,2,6,40
EMP101805,3.0,2025,Evi Putra,481290,4,4,2,6,3,3,3,3,5,34
EMP101806,4.0,2025,Indra Iqbal Lukman,723724,3,4,4,2,4,2,3,4,1,33
EMP101807,3.0,2025,Satya Fauziah,287440,1,3,5,1,2,1,1,3,1,5
EMP101808,1.0,2025,Dewi Rachman Simanjuntak,785659,2,4,6,2,3,1,2,3,5,64
EMP101809,5.0,2025,Dinda Suharto,971179,1,2,4,6,3,1,3,4,2,17
EMP101810,4.0,2025,Dwi Tri Hartanto,455536,1,3,5,6,4,3,1,1,4,85
EMP101811,4.0,2025,Adit Yudhistira Putra,648105,1,2,4,5,5,1,3,2,6,8
EMP101812,4.0,2025,Prasetyo Sinaga,629943,1,1,3,3,1,3,1,4,6,38
EMP101813,3.0,2025,Julia Fauziah,152294,3,4,3,1,1,2,1,3,5,30
EMP101814,,2025,Rendra Wijaya Ramadhan,204301,2,4,3,1,1,3,3,1,3,7
EMP101815,3.0,2025,Valdo Setiawan,187717,3,3,1,1,3,1,2,2,6,27
EMP101816,2.0,2025,Rani Anugrah Zulfikar,550793,4,2,1,5,1,3,1,4,1,62
EMP101817,5.0,2025,Luthfi Pramudita Pradana,381920,1,2,2,6,4,3,2,1,1,51
EMP101818,4.0,2025,Oka Anugrah Kusuma,441653,2,3,2,2,2,2,1,2,5,67
EMP101819,4.0,2025,Tania Ananda,110064,1,4,1,5,5,2,3,3,5,11
EMP101820,3.0,2025,Dinda Zulfikar Rahmawati,496132,3,1,5,2,4,1,2,3,6,46
EMP101821,2.0,2025,Umar Halim,915156,2,2,2,3,1,1,3,2,5,59
EMP101822,,2025,Nadia Anugrah Lestari,216313,1,2,2,3,3,3,1,4,5,61
EMP101823,3.0,2025,Prasetyo Jatmiko Rohman,486924,4,4,5,1,2,1,3,1,4,56
EMP101824,,2025,Galih Zulfikar Permadi,793411,1,3,4,4,2,3,1,3,6,45
EMP101825,1.0,2025,Adit Iqbal Santoso,497158,1,2,5,4,3,3,3,4,1,45
EMP101826,2.0,2025,Yuni Situmorang,967919,1,2,5,2,5,2,1,4,2,47
EMP101827,2.0,2025,Fajar Candra Zulfikar,351399,4,1,1,1,2,2,3,2,1,55
EMP101828,5.0,2025,Eko Halim,839190,4,1,5,4,5,2,3,1,3,80
EMP101829,4.0,2025,Umar Ganesha Maulida,788522,2,2,1,3,3,3,3,1,2,51
EMP101830,3.0,2025,Umar Setiawan,164533,3,3,5,2,5,3,2,2,5,76
EMP101831,2.0,2025,Cahyo Wijaya Lukman,841435,1,1,5,2,1,1,1,4,3,100
EMP101832,3.0,2025,Eko Putra,231089,3,4,1,6,4,2,2,3,1,72
EMP101833,4.0,2025,Zaki Lukman,740526,2,4,2,5,2,3,2,4,6,69
EMP101834,1.0,2025,Fitri Subekti,507441,4,4,6,1,3,1,1,2,4,28
EMP101835,3.0,2025,Yoga Kusuma,281358,2,1,6,6,5,3,3,1,3,55
EMP101836,4.0,2025,Luthfi Ramadhan,809600,4,1,6,6,4,3,3,2,5,56
EMP101837,3.0,2025,Zahra Iqbal Pradana,443746,1,4,1,2,3,2,1,3,2,37
EMP101838,4.0,2025,Intan Aji Simanjuntak,617712,3,1,4,4,5,3,3,3,2,55
EMP101839,2.0,2025,Rendra Mahendra,662043,2,4,3,2,4,2,2,4,2,53
EMP101840,2.0,2025,Rizka Erlangga Ananda,329348,4,4,5,6,4,1,1,3,3,105
EMP101841,,2025,Bella Lukman,479406,4,3,2,6,3,2,1,1,3,25
EMP101842,2.0,2025,Luthfi Baskara Saputra,206415,2,2,3,4,4,2,2,3,3,6
EMP101843,3.0,2025,Ayunda Halim,951577,3,3,2,1,5,3,1,3,3,49
EMP101844,2.0,2025,Dimas Wijaya,817457,3,4,1,2,1,3,3,2,1,63
EMP101845,,2025,Ahmad Salsabila,946709,4,1,3,3,3,1,3,2,1,49
EMP101846,4.0,2025,Arif Suharto,535995,1,2,4,3,3,3,1,1,3,53
EMP101847,3.0,2025,Sari Utama Maulida,439573,1,1,1,4,1,1,2,2,5,39
EMP101848,5.0,2025,Yuni Pamungkas,122715,1,2,6,3,2,2,2,3,6,0
EMP101849,3.0,2025,Teguh Tri Pratama,894899,1,3,3,3,2,2,2,2,2,83
EMP101850,3.0,2025,Kartika Saputra Kusuma,325705,3,2,5,1,3,3,3,1,5,34
EMP101851,2.0,2025,Yuni Aji Purnama,509618,4,4,5,5,3,2,2,2,5,38
EMP101852,1.0,2025,Nugroho Dharma Mahendra,822667,4,2,4,1,2,1,2,2,2,13
EMP101853,5.0,2025,Kurnia Suharto,409000,1,2,1,4,3,2,3,2,6,56
EMP101854,4.0,2025,Joko Mahendra,487974,4,4,1,6,5,3,1,2,6,40
EMP101855,3.0,2025,Rizki Pratama,631739,3,4,2,6,5,1,3,1,5,71
EMP101856,4.0,2025,Hadi Jatmiko Subekti,994257,2,4,5,1,1,2,2,2,2,33
EMP101857,4.0,2025,Andi Hartanto,460779,2,3,4,1,2,3,3,1,1,92
EMP101858,5.0,2025,Intan Candra Siregar,669233,4,4,6,2,4,1,3,1,3,5
EMP101859,2.0,2025,Ayunda Lestari Ridwan,117844,4,3,6,1,3,3,1,1,1,56
EMP101860,3.0,2025,Putri Pamungkas,997390,4,3,1,1,1,2,1,2,4,16
EMP101861,2.0,2025,Fajar Saputra Kurniawan,917133,1,3,5,5,3,2,3,2,3,12
EMP101862,5.0,2025,Rendra Sinaga,468344,1,4,2,5,1,3,2,3,1,31
EMP101863,1.0,2025,Wahyu Lestari,531823,4,2,4,2,2,3,1,3,3,29
EMP101864,4.0,2025,Putri Utama Siregar,258622,2,1,5,1,1,1,1,2,6,59
EMP101865,3.0,2025,Anisa Qolbi Setiawan,544582,3,3,2,2,5,2,2,4,5,27
EMP101866,3.0,2025,Julia Tri Wibowo,856732,4,3,1,5,2,2,2,2,1,28
EMP101867,,2025,Rizki Rahmawati,418808,3,4,4,2,3,3,1,3,5,36
EMP101868,3.0,2025,Dinda Hidayat,592002,3,4,1,5,4,2,1,4,6,45
EMP101869,4.0,2025,Mahendra Nugroho,998516,3,3,3,3,1,3,1,3,6,4
EMP101870,3.0,2025,Ayu Wijaya Putra,685740,3,3,6,2,5,2,1,3,5,53
EMP101871,3.0,2025,Zaki Tamba,619892,1,3,5,1,4,3,2,2,5,78
EMP101872,1.0,2025,Ahmad Erlangga Maulida,872437,4,1,2,2,5,3,3,3,6,71
EMP101873,,2025,Ahmad Tamba,434439,3,3,4,3,3,1,2,1,3,81
EMP101874,4.0,2025,Nadia Siregar,262245,3,3,5,4,1,1,1,2,4,61
EMP101875,3.0,2025,Rendra Santoso,149644,2,2,5,2,2,3,2,3,1,75
EMP101876,3.0,2025,Tania Saputra,315725,4,1,5,5,5,3,3,1,3,32
EMP101877,,2025,Iman Suharto,672436,3,2,3,2,5,3,1,2,6,14
EMP101878,5.0,2025,Teguh Herlambang,948709,1,4,3,5,2,1,2,4,1,12
EMP101879,4.0,2025,Rani Handayani,837192,2,3,5,5,2,2,3,1,6,26
EMP101880,2.0,2025,Nadia Nabila Pradana,676170,2,4,4,5,2,3,3,4,3,29
EMP101881,4.0,2025,Dewi Dharma Ramadhan,218553,2,1,1,2,4,2,3,2,6,45
EMP101882,3.0,2025,Vania Rachman Anggara,859556,2,2,1,5,5,1,1,2,4,48
EMP101883,2.0,2025,Rama Baskara Ramadhan,409798,3,2,1,1,2,3,1,1,6,42
EMP101884,3.0,2025,Novi Anugrah Nugroho,888627,1,1,1,4,2,2,2,1,6,75
EMP101885,2.0,2025,Gita Utami,707906,2,3,3,5,1,3,2,3,4,111
EMP101886,3.0,2025,Joko Saputra Salsabila,189884,1,4,5,4,5,3,1,4,5,23
EMP101887,4.0,2025,Bella Nabila Utami,462797,3,1,1,5,2,3,2,1,1,90
EMP101888,2.0,2025,Citra Mahendra,710364,4,2,4,4,3,1,3,2,5,84
EMP101889,1.0,2025,Julia Kusuma,665939,1,3,3,6,4,1,3,1,5,20
EMP101890,5.0,2025,Prasetyo Qolbi Maulida,904270,3,2,1,4,4,2,3,1,4,58
EMP101891,5.0,2025,Budi Nugroho,718542,2,3,5,2,5,1,2,4,5,15
EMP101892,2.0,2025,Evi Pratama,218886,4,4,1,1,3,3,3,4,1,79
EMP101893,1.0,2025,Julia Situmorang,528933,1,3,4,4,5,3,3,3,4,35
EMP101894,,2025,Tania Nugroho,226261,2,4,3,5,1,1,2,1,5,16
EMP101895,4.0,2025,Yuni Saputra Wibowo,612175,3,4,3,6,5,3,3,1,5,86
EMP101896,4.0,2025,Bayu Lestari Subekti,229514,3,2,5,4,2,3,2,4,1,20
EMP101897,2.0,2025,Vania Utama Lestari,680545,3,1,3,2,4,1,3,1,6,62
EMP101898,2.0,2025,Joko Candra Purnama,694123,2,1,2,4,1,1,2,4,4,52
EMP101899,4.0,2025,Hana Aji Maulana,372460,1,4,3,6,4,3,2,2,4,54
EMP101900,1.0,2025,Bella Lestari Simanjuntak,472182,3,1,6,6,2,2,3,3,2,39
EMP101901,2.0,2025,Julia Putra,731862,3,1,3,5,5,1,2,2,5,77
EMP101902,2.0,2025,Citra Anugrah Purnama,914488,4,2,6,6,5,3,3,2,5,54
EMP101903,4.0,2025,Kartika Fadillah Yulianto,733124,1,3,3,4,1,3,2,3,5,28
EMP101904,2.0,2025,Eko Subekti,797988,3,3,4,4,1,3,2,4,4,52
EMP101905,4.0,2025,Wulan Utama Wibowo,828425,1,1,6,3,5,2,2,1,4,61
EMP101906,4.0,2025,Arif Saputra,940959,3,1,2,4,2,1,1,2,5,108
EMP101907,4.0,2025,Fitri Fauziah,919159,2,2,3,4,1,2,3,3,4,36
EMP101908,4.0,2025,Adi Candra Indrawan,268240,3,2,4,2,3,2,2,1,6,66
EMP101909,3.0,2025,Kurnia Kusuma,253114,4,4,3,5,5,3,2,1,5,59
EMP101910,1.0,2025,Fitri Saputra Firmansyah,158162,3,3,6,4,4,3,1,1,3,36
EMP101911,4.0,2025,Lestari Ganesha Zulfikar,108670,3,4,1,5,2,2,2,2,2,68
EMP101912,4.0,2025,Umar Ramadhan,583501,4,2,4,4,1,3,1,4,5,40
EMP101913,2.0,2025,Anisa Baskara Maulida,836469,3,2,6,6,4,3,2,1,3,25
EMP101914,1.0,2025,Wulan Ramadhan,252103,2,2,2,3,1,3,1,4,1,31
EMP101915,4.0,2025,Dewi Candra Lukman,466866,3,4,2,1,4,3,3,4,3,62
EMP101916,3.0,2025,Adit Zulfikar Siregar,542407,4,4,3,1,3,2,1,2,1,91
EMP101917,2.0,2025,Bella Ginting,113890,3,2,4,3,4,3,2,3,3,82
EMP101918,4.0,2025,Nabila Yudhistira Pradana,605485,4,3,5,2,5,3,2,1,1,66
EMP101919,2.0,2025,Wulan Rachman Ginting,515189,1,2,4,5,1,1,3,1,2,58
EMP101920,,2025,Nurlita Sinaga,427998,4,1,6,2,2,1,1,1,2,88
EMP101921,1.0,2025,Dian Adi Tamba,560549,4,4,6,5,1,2,2,2,3,13
EMP101922,2.0,2025,Bayu Mahardika Handayani,856950,2,2,2,2,2,2,3,1,5,71
EMP101923,4.0,2025,Vania Fadillah Mahendra,931717,3,2,4,2,5,3,3,2,2,14
EMP101924,4.0,2025,Dian Anggara,360450,2,4,2,5,3,1,1,3,4,52
EMP101925,3.0,2025,Rizka Iqbal Nugroho,952793,1,4,1,3,4,1,2,3,4,3
EMP101926,3.0,2025,Zahra Maulida,189417,3,4,5,5,3,1,3,2,4,47
EMP101927,4.0,2025,Eko Ganesha Handayani,495048,2,2,4,5,5,1,1,2,2,102
EMP101928,1.0,2025,Mahendra Pratomo,121010,3,4,5,5,1,3,3,2,6,3
EMP101929,3.0,2025,Ayunda Pratomo,356186,3,4,5,5,5,3,2,4,2,53
EMP101930,3.0,2025,Budi Ramadhan,279112,3,3,5,4,4,2,1,3,2,47
EMP101931,5.0,2025,Ayu Sinaga,587405,2,3,4,3,3,1,2,4,2,34
EMP101932,3.0,2025,Wahyu Saputra Fauziah,876248,3,3,5,4,5,1,3,3,2,84
EMP101933,3.0,2025,Dwi Lestari Lestari,651800,1,1,5,1,2,1,2,4,5,50
EMP101934,4.0,2025,Yoga Halim Syahputra,367182,2,4,4,5,5,1,1,2,3,63
EMP101935,4.0,2025,Hadi Maulida,876704,4,4,5,1,5,2,1,1,2,83
EMP101936,4.0,2025,Dwi Syahputra,115709,1,2,2,3,5,2,2,2,4,5
EMP101937,3.0,2025,Joko Anugrah Suharto,747747,4,1,5,1,4,2,3,2,4,84
EMP101938,4.0,2025,Oka Halim Purnama,506060,4,3,1,2,5,2,2,1,1,66
EMP101939,,2025,Rafa Syahputra,548105,1,4,3,3,1,3,3,4,3,108
EMP101940,2.0,2025,Rani Sinaga,854784,3,1,3,4,5,3,3,3,4,109
EMP101941,3.0,2025,Hana Halim Wijaya,207751,1,3,2,1,5,2,2,4,2,5
EMP101942,2.0,2025,Evi Rachman Pamungkas,936297,2,2,6,3,1,2,1,2,1,42
EMP101943,3.0,2025,Rama Rachman Ginting,449502,3,3,4,4,5,1,3,3,4,71
EMP101944,,2025,Dewi Utami,368838,3,1,4,1,2,3,1,3,5,4
EMP101945,3.0,2025,Mahendra Wibowo,522357,4,1,6,2,4,3,3,3,3,96
EMP101946,3.0,2025,Putri Maulida,108026,1,2,5,4,3,2,3,3,6,61
EMP101947,1.0,2025,Gita Lukman,715261,3,4,4,2,3,3,1,4,1,58
EMP101948,3.0,2025,Utami Lestari Indrawan,955832,2,2,5,6,1,1,2,4,3,36
EMP101949,3.0,2025,Nugroho Dharma Indrawan,940189,2,4,6,5,2,3,3,2,1,47
EMP101950,4.0,2025,Teguh Rachman Salsabila,220970,3,1,3,3,1,3,2,2,4,49
EMP101951,,2025,Putri Firmansyah,550104,2,2,5,3,3,2,1,2,6,52
EMP101952,3.0,2025,Bayu Setiawan,712745,1,3,2,3,5,3,2,1,2,70
EMP101953,2.0,2025,Wulan Wijaya Ginting,475454,2,4,6,6,5,3,2,3,3,11
EMP101954,3.0,2025,Rizki Indrawan,478164,3,4,6,3,1,3,2,2,6,37
EMP101955,3.0,2025,Budi Salsabila,723827,2,2,2,2,2,1,1,3,5,57
EMP101956,3.0,2025,Julia Ridwan,399138,4,2,5,6,4,2,1,2,5,35
EMP101957,4.0,2025,Hadi Jatmiko Zulfikar,821460,2,2,6,5,4,2,3,3,5,74
EMP101958,2.0,2025,Hadi Utama Hidayat,515655,4,4,3,2,2,1,1,4,4,31
EMP101959,,2025,Anisa Qolbi Fauziah,483202,1,1,6,3,5,3,3,2,2,88
EMP101960,,2025,Kurnia Sinaga,863299,1,1,5,5,1,1,2,2,1,18
EMP101961,4.0,2025,Indra Kusuma Purnama,526439,1,3,6,2,1,3,1,3,5,55
EMP101962,2.0,2025,Rani Yudhistira Anggara,521850,1,3,2,3,3,2,2,4,4,61
EMP101963,5.0,2025,Zahra Mahendra,621989,4,1,1,2,3,1,3,4,5,52
EMP101964,2.0,2025,Joko Handayani,420507,4,2,1,6,3,1,2,3,6,58
EMP101965,,2025,Dimas Candra Ramadhan,870784,4,2,2,1,5,2,1,4,2,52
EMP101966,2.0,2025,Dewi Wijaya,665863,2,4,1,3,5,2,3,4,1,88
EMP101967,1.0,2025,Tania Halim Zulfikar,899491,3,4,1,4,5,1,1,2,4,26
EMP101968,1.0,2025,Lestari Siregar,182270,3,3,5,1,4,1,1,2,6,24
EMP101969,,2025,Budi Aji Simanjuntak,703432,3,4,5,4,1,3,1,1,4,44
EMP101970,5.0,2025,Rizky Hidayat,668690,2,4,2,1,4,2,2,2,6,87
EMP101971,4.0,2025,Utami Hasibuan,403125,4,3,2,5,5,1,2,1,5,48
EMP101972,2.0,2025,Evi Wijaya,699740,2,4,6,5,1,1,2,2,3,38
EMP101973,5.0,2025,Putri Siregar,324933,1,1,2,1,3,3,3,3,6,29
EMP101974,5.0,2025,Yoga Dharma Salsabila,392195,2,4,2,4,3,2,2,2,3,40
EMP101975,4.0,2025,Fajar Nugroho,745319,2,1,5,1,5,2,3,4,1,67
EMP101976,3.0,2025,Prasetyo Utami,205334,2,2,4,4,2,1,3,3,6,118
EMP101977,4.0,2025,Teguh Zulfikar,782869,1,1,6,3,1,3,3,2,6,50
EMP101978,2.0,2025,Yuni Erlangga Pratama,786958,3,3,2,2,5,3,1,3,4,9
EMP101979,4.0,2025,Prasetyo Pramudita Saputra,941332,3,4,5,3,3,3,1,3,5,37
EMP101980,,2025,Valdo Ganesha Handayani,560544,1,4,2,6,2,2,1,1,2,81
EMP101981,4.0,2025,Novi Aji Suharto,812259,3,2,6,4,3,1,1,4,4,89
EMP101982,3.0,2025,Joko Santoso,981696,3,2,6,6,3,1,3,4,3,53
EMP101983,,2025,Dinda Qolbi Fauziah,211945,4,3,6,5,4,3,1,3,2,86
EMP101984,3.0,2025,Putri Utami,164699,3,2,2,6,2,3,3,4,4,57
EMP101985,2.0,2025,Dwi Kusuma,463869,2,4,2,6,5,1,1,4,5,31
EMP101986,5.0,2025,Wahyu Pratomo,889823,2,3,3,3,1,3,1,2,4,7
EMP101987,3.0,2025,Ahmad Herlambang,462437,4,4,6,3,4,1,3,3,2,77
EMP101988,3.0,2025,Wulan Tri Pratama,919916,2,2,3,5,5,3,3,3,3,33
EMP101989,3.0,2025,Gita Tri Gunawan,897663,4,1,4,5,1,1,1,2,1,27
EMP101990,2.0,2025,Adi Subekti,644792,2,3,3,4,2,2,2,3,3,53
EMP101991,4.0,2025,Dian Erlangga Yulianto,180750,3,1,6,5,1,3,2,1,1,37
EMP101992,,2025,Maya Anugrah Hasibuan,505313,2,4,6,5,5,2,1,3,1,42
EMP101993,3.0,2025,Rani Utama Simanjuntak,439432,2,4,6,3,4,2,1,2,6,24
EMP101994,2.0,2025,Rani Indrawan,856308,4,4,6,2,5,1,2,1,4,14
EMP101995,3.0,2025,Utami Kusuma Hidayat,791731,4,4,5,2,2,1,2,3,3,50
EMP101996,3.0,2025,Adit Maulana,361572,4,2,2,5,1,2,3,2,1,53
EMP101997,3.0,2025,Satya Halim Putra,465240,1,3,1,4,3,3,2,4,4,16
EMP101998,2.0,2025,Kurnia Subekti,577048,3,3,5,5,5,3,1,1,1,64
EMP101999,4.0,2025,Adit Mahendra,432959,1,4,2,6,5,3,1,2,1,58
DUP9129,,2025,Nabila Dharma Salsabila,446315,3,3,6,5,3,2,3,4,2,50
DUP9015,3.0,2025,Umar Maulana,791731,4,4,5,2,2,1,2,3,3,50
DUP5237,3.0,2025,Fajar Fauziah,165207,1,4,4,6,1,3,2,1,6,8
DUP2722,4.0,2025,Dewi Syahputra,994257,2,4,5,1,1,2,2,2,2,33
DUP3015,3.0,2025,Bayu Kurniawan,391102,2,4,1,3,5,3,1,4,1,79
DUP1942,5.0,2025,Dewi Fadillah Hidayat,325441,4,4,1,4,1,1,2,2,2,79
DUP2096,3.0,2025,Putri Wibowo,149080,3,3,4,4,2,2,1,3,4,49
DUP4177,2.0,2025,Adi Ginting,116115,4,2,6,4,4,2,3,2,1,75
DUP9801,5.0,2025,Ayu Kusuma Santoso,889823,2,3,3,3,1,3,1,2,4,7
DUP3452,3.0,2025,Fitri Anugrah Subekti,890632,1,4,3,3,5,3,3,1,5,50
