employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,papi_score
EMP101126,Ayunda Jatmiko Zulfikar,345007,2,2,3,3,1,3,2,2,5,61,63,43,ID,Influencer-Dominant,ISTP,80.0,28.0,5,5.0
EMP101127,Valdo Hasibuan,852759,4,4,1,3,5,1,3,3,2,48,78,84,DI,Dominant-Influencer,ESTJ,94.0,35.0,10,5.941176470588236
EMP101128,Kartika Setiawan,188469,4,3,5,1,1,1,3,2,6,78,61,49,DC,Dominant-Conscientious,ISFP,82.0,40.0,5,4.0
EMP101129,Rendra Purnama,714217,1,2,4,3,5,1,2,2,1,72,99,79,IC,Influencer-Conscientious,INFJ,101.0,27.0,7,6.375
EMP101130,Rifqi Kusuma,406965,2,1,1,6,4,3,3,4,5,24,49,40,DS,Dominant-Steadiness,ENTJ,104.0,36.0,5,5.578947368421052
EMP101131,Lestari Candra Nugroho,617499,2,1,3,3,2,3,2,2,1,42,67,84,,Conscientious-Steadiness,ISFJ,108.0,34.0,9,4.35
EMP101132,Umar Pradana,787781,4,1,3,3,5,2,3,1,3,39,77,70,CI,Conscientious-Influencer,ESTJ,112.0,32.0,4,4.833333333333333
EMP101133,Rendra Subekti,726724,4,2,5,2,1,3,1,2,1,62,90,50,CI,Conscientious-Influencer,INTJ,108.0,33.0,5,5.9
EMP101134,Kurnia Dharma Putra,373876,2,3,6,3,3,1,1,4,3,96,22,80,DI,Dominant-Influencer,INFP,109.0,31.0,3,5.65
EMP101135,Adit Rohman,237031,4,2,2,5,5,3,3,3,1,28,25,40,DS,Dominant-Steadiness,,116.0,37.0,3,5.333333333333333
EMP101136,Arif Saputra Halim,482588,4,1,1,6,4,1,1,3,2,55,30,57,DC,Dominant-Conscientious,ISTJ,116.0,33.0,1,4.052631578947368
EMP101137,Nabila Putra,798738,3,1,2,4,2,3,3,4,1,25,70,75,DS,Dominant-Steadiness,ESTJ,,,7,6.0
EMP101138,Rizka Kusuma,232522,4,1,6,3,1,3,3,1,4,39,25,57,IS,Influencer-Steadiness,ISFP,137.0,25.0,3,4.894736842105263
EMP101139,Rendra Gunawan,158180,1,2,5,4,3,1,3,4,3,65,44,28,CI,Conscientious-Influencer,ENFJ,,,7,3.5789473684210527
EMP101140,Wahyu Nabila Purnama,814462,3,2,2,1,5,1,2,2,6,61,53,56,SI,Steadiness-Influencer,ENFJ,128.0,16.0,8,5.6
EMP101141,Dwi Hartanto,381939,1,3,3,1,1,3,1,3,3,95,66,43,ID,Influencer-Dominant,ISFJ,,26.0,7,5.2
EMP101142,Rani Kusuma Putra,163215,4,1,1,6,3,3,3,2,1,76,36,57,SI,Steadiness-Influencer,ENFP,113.0,22.0,1,4.5
EMP101143,Ayunda Purnama,415143,3,2,5,1,2,3,3,1,2,65,42,81,DC,Dominant-Conscientious,ESTP,127.0,38.0,3,4.7368421052631575
EMP101144,Rifqi Maulida,852503,3,2,1,2,5,3,2,3,6,37,94,64,SD,Steadiness-Dominant,ENFJ,93.0,31.0,4,4.055555555555555
EMP101145,Yoga Adi Halim,998773,3,4,1,5,2,1,3,3,5,46,99,40,DC,Dominant-Conscientious,ISFP,90.0,35.0,8,4.5
EMP101146,Ayu Suharto,900824,4,1,1,4,3,1,1,4,6,37,48,46,IC,Influencer-Conscientious,ISTP,,,9,4.0625
EMP101147,Anisa Kusuma,996039,2,1,4,6,2,3,1,2,6,70,28,20,CD,Conscientious-Dominant,ISTP,111.0,35.0,8,5.352941176470588
EMP101148,Ahmad Hartanto,139833,1,2,5,3,4,2,2,3,3,81,20,49,DS,Dominant-Steadiness,,137.0,34.0,2,4.666666666666667
EMP101149,Utami Zulfikar Siregar,750675,2,4,1,1,5,2,3,2,3,46,90,93,SC,Steadiness-Conscientious,INTJ,83.0,20.0,9,3.684210526315789
EMP101150,Wahyu Pramudita Indrawan,311789,2,1,3,6,4,2,3,3,3,56,76,53,CI,Conscientious-Influencer,ENTP,118.0,39.0,1,4.35
EMP101151,Dwi Adi Wijaya,220434,3,1,4,2,5,1,1,1,1,28,49,94,CI,Conscientious-Influencer,ISTP,86.0,22.0,9,4.842105263157895
EMP101152,Dewi Nabila Hasibuan,615852,1,1,1,4,3,1,2,1,1,74,29,21,SI,Steadiness-Influencer,ENFP,,,8,5.25
EMP101153,Ayunda Siregar,555882,1,2,2,2,1,2,1,4,5,112,40,32,,Conscientious-Dominant,INTJ,91.0,34.0,5,4.222222222222222
EMP101154,Gita Aji Simanjuntak,375738,3,2,6,6,2,2,1,4,1,78,49,75,SC,Steadiness-Conscientious,ISFP,116.0,41.0,2,6.0
EMP101155,Rizki Baskara Permadi,292332,4,3,2,4,2,2,1,2,6,128,56,22,CD,Conscientious-Dominant,ESFP,,,1,4.473684210526316
EMP101156,Adi Halim,465053,2,3,4,1,3,3,1,3,1,55,100,63,IC,Influencer-Conscientious,ESTJ,,25.0,3,5.5
EMP101157,Galih Iqbal Pradana,191007,4,1,1,2,3,2,2,1,3,61,48,69,SC,Steadiness-Conscientious,ENTJ,108.0,32.0,1,5.666666666666667
EMP101158,Putri Saputra Sinaga,217650,2,4,2,3,4,2,1,4,3,56,34,50,DS,Dominant-Steadiness,ENTP,127.0,30.0,8,5.45
EMP101159,Vania Maulana,265389,1,1,3,1,4,1,3,3,1,111,92,66,SC,Steadiness-Conscientious,INTP,111.0,25.0,5,4.842105263157895
EMP101160,Oka Lestari Wijaya,825453,3,4,3,4,1,2,1,4,2,52,78,31,CI,Conscientious-Influencer,ENTP,,,2,4.789473684210527
EMP101161,Fajar Ramadhan,776343,2,2,3,2,2,3,1,3,6,1,26,28,DC,Dominant-Conscientious,,87.0,30.0,10,5.411764705882353
EMP101162,Hadi Lestari,362076,1,3,3,6,1,3,2,2,4,61,39,59,DS,Dominant-Steadiness,ESFP,86.0,21.0,5,5.166666666666667
EMP101163,Maya Suharto,589918,1,2,3,2,1,1,3,2,3,32,26,38,SC,Steadiness-Conscientious,ESFJ,99.0,31.0,8,4.294117647058823
EMP101164,Nabila Subekti,612413,2,4,2,5,3,1,3,2,6,89,34,68,CD,Conscientious-Dominant,ESTP,104.0,13.0,7,4.842105263157895
EMP101165,Kartika Iqbal Gunawan,660208,4,4,3,3,3,3,1,3,3,21,37,82,SC,Steadiness-Conscientious,ENTJ,83.0,29.0,3,5.578947368421052
EMP101166,Utami Qolbi Halim,342257,4,3,3,1,5,3,1,4,5,71,47,60,SC,Steadiness-Conscientious,ESFJ,106.0,33.0,9,5.3
EMP101167,Rama Utami,659007,4,2,3,6,4,2,2,3,2,44,27,48,IS,Influencer-Steadiness,ENTP,86.0,30.0,2,4.833333333333333
EMP101168,Oka Permadi,161330,3,1,4,2,3,3,2,3,5,24,26,92,,Conscientious-Dominant,ENFJ,134.0,29.0,8,4.705882352941177
EMP101169,Anisa Wijaya Maulana,320601,2,2,1,1,5,2,1,2,4,73,78,41,SD,Steadiness-Dominant,ISFJ,89.0,31.0,8,4.75
EMP101170,Dewi Jatmiko Indrawan,928249,2,4,2,2,3,1,1,3,5,19,58,67,SC,Steadiness-Conscientious,ENFJ,127.0,31.0,7,5.2631578947368425
EMP101171,Maya Baskara Suharto,904432,3,2,4,5,4,3,3,2,3,74,84,84,SC,Steadiness-Conscientious,ENFP,,30.0,5,5.157894736842105
EMP101172,Arif Purnama,991633,2,3,2,4,3,3,1,4,4,81,20,39,ID,Influencer-Dominant,ESFP,,,7,4.315789473684211
EMP101173,Rizki Dharma Rahmawati,892411,3,2,2,2,4,3,2,2,3,58,91,82,DS,Dominant-Steadiness,INFJ,81.0,20.0,10,5.2631578947368425
EMP101174,Yoga Saputra Mahendra,645748,2,2,5,4,3,2,2,3,1,53,45,50,IS,Influencer-Steadiness,ENFP,,,7,5.125
EMP101175,Anisa Yulianto,451140,2,4,5,1,5,1,2,3,6,56,36,83,CS,Conscientious-Steadiness,INFJ,80.0,40.0,8,5.444444444444445
EMP101176,Dimas Tri Pratama,360330,3,1,4,1,3,2,1,1,4,75,25,96,DS,Dominant-Steadiness,INFP,117.0,25.0,8,5.0
EMP101177,Mahendra Siregar,580158,2,1,1,4,4,3,2,4,1,82,23,40,SI,Steadiness-Influencer,INFJ,,,10,3.933333333333333
EMP101178,Galih Rahmawati,911718,4,3,1,5,3,3,2,3,6,106,73,54,SC,Steadiness-Conscientious,INFJ,84.0,15.0,5,5.684210526315789
EMP101179,Rani Jatmiko Indrawan,638523,1,3,6,5,4,2,3,1,6,76,82,25,ID,Influencer-Dominant,ISTJ,117.0,30.0,7,5.7368421052631575
EMP101180,Hana Suharto,368968,4,2,6,4,4,3,1,4,5,29,85,57,IC,Influencer-Conscientious,ISFP,,,2,6.15
EMP101181,Putri Ananda,206791,2,1,3,1,5,2,3,1,2,34,43,76,SD,Steadiness-Dominant,INTP,104.0,20.0,8,5.588235294117647
EMP101182,Valdo Zulfikar Santoso,714731,1,3,1,6,2,1,2,3,3,11,55,35,CI,Conscientious-Influencer,ESFP,115.0,29.0,2,5.4
EMP101183,Gita Adi Wibowo,628069,3,1,3,2,5,2,2,2,6,86,38,91,,Steadiness-Influencer,ENTP,118.0,36.0,10,5.111111111111111
EMP101184,Mahendra Dharma Yulianto,141920,3,4,2,2,4,2,2,3,3,62,52,31,DI,Dominant-Influencer,ISTP,122.0,37.0,10,5.578947368421052
EMP101185,Wahyu Utami,699212,4,3,3,1,1,1,1,3,1,23,22,35,CI,Conscientious-Influencer,ISFJ,115.0,31.0,8,5.5
EMP101186,Citra Halim Wijaya,233129,2,1,1,2,4,2,2,3,6,21,100,85,DS,Dominant-Steadiness,ESFJ,110.0,20.0,9,4.588235294117647
EMP101187,Prasetyo Ananda,473323,2,1,2,1,4,2,3,3,5,45,74,67,SC,Steadiness-Conscientious,ISTP,110.0,33.0,2,4.684210526315789
EMP101188,Julia Utami,707058,3,1,4,4,1,1,1,2,3,54,23,67,CI,Conscientious-Influencer,INFP,,,3,5.117647058823529
EMP101189,Prasetyo Pradana,931299,4,4,6,1,1,2,2,1,5,46,78,31,,Influencer-Dominant,ESFP,134.0,31.0,8,3.842105263157895
EMP101190,Kurnia Dharma Kurniawan,378022,1,2,2,2,3,2,2,3,5,9,67,87,SD,Steadiness-Dominant,ENFJ,87.0,35.0,2,6.0
EMP101191,Wulan Nugroho,371567,3,3,4,2,2,2,3,3,6,21,30,30,,Conscientious-Influencer,ISTJ,140.0,25.0,10,4.4
EMP101192,Galih Aji Permadi,266196,2,1,5,3,4,3,2,1,2,46,35,21,DS,Dominant-Steadiness,ENFP,114.0,26.0,10,5.421052631578948
EMP101193,Dwi Utama Handayani,464141,1,1,3,5,1,1,3,1,2,55,59,86,DS,Dominant-Steadiness,ENTJ,103.0,31.0,6,5.947368421052632
EMP101194,Prasetyo Candra Subekti,465002,4,3,4,2,2,2,3,1,6,37,28,77,,Steadiness-Dominant,,105.0,30.0,1,4.578947368421052
EMP101195,Hana Aji Setiawan,299626,2,3,3,4,4,2,3,4,6,10,67,74,CI,Conscientious-Influencer,ENFP,,,7,5.631578947368421
EMP101196,Satya Firmansyah,985085,2,4,3,2,2,3,3,2,3,0,44,89,SI,Steadiness-Influencer,,90.0,37.0,3,6.235294117647059
EMP101197,Cahyo Pamungkas,178707,4,2,2,5,4,3,2,1,1,55,67,60,IS,Influencer-Steadiness,INFJ,89.0,25.0,1,4.578947368421052
EMP101198,Nadia Pratomo,303735,1,1,6,2,4,2,1,2,5,39,53,55,,Dominant-Influencer,ENTP,82.0,30.0,8,4.2631578947368425
EMP101199,Umar Rachman Hidayat,997320,3,3,1,6,2,1,1,3,5,26,73,82,DI,Dominant-Influencer,ENFP,109.0,30.0,8,5.176470588235294
EMP101200,Anisa Ridwan,810873,2,2,3,2,1,3,3,4,5,68,59,51,SC,Steadiness-Conscientious,ISFP,119.0,35.0,3,4.555555555555555
EMP101201,Valdo Sinaga,426674,3,2,3,5,3,1,1,2,4,43,56,95,CI,Conscientious-Influencer,ENFJ,120.0,32.0,5,5.222222222222222
EMP101202,Valdo Utami,940810,4,2,3,4,4,1,1,1,2,15,75,55,DC,Dominant-Conscientious,ESFJ,,,7,4.388888888888889
EMP101203,Dwi Lestari,829065,4,2,5,3,5,2,3,1,3,84,39,22,CD,Conscientious-Dominant,INTP,88.0,30.0,9,4.315789473684211
EMP101204,Kartika Nugroho,540300,2,1,3,4,4,2,2,2,5,96,98,52,DC,Dominant-Conscientious,ENFJ,,,1,4.631578947368421
EMP101205,Nurlita Qolbi Tamba,590638,4,2,3,4,1,2,2,2,1,27,99,24,SD,Steadiness-Dominant,ENTJ,,,7,4.777777777777778
EMP101206,Utami Siregar,945451,3,1,2,4,4,1,2,2,1,58,54,70,DI,Dominant-Influencer,ENFJ,,,10,5.105263157894737
EMP101207,Adi Salsabila,241402,1,3,3,5,3,2,1,2,6,47,77,59,SD,Steadiness-Dominant,,130.0,33.0,10,5.888888888888889
EMP101208,Dimas Siregar,713613,1,1,1,5,5,2,1,1,5,92,67,85,CI,Conscientious-Influencer,ISTJ,,27.0,4,4.352941176470588
EMP101209,Zaki Indrawan,555197,3,2,4,2,3,2,1,4,6,22,62,28,IC,Influencer-Conscientious,INFJ,127.0,26.0,7,5.117647058823529
EMP101210,Luthfi Lestari Rahmawati,886056,1,3,3,2,2,1,3,1,3,72,67,87,CD,Conscientious-Dominant,ISTJ,103.0,25.0,1,4.95
EMP101211,Valdo Ananda,859454,4,1,1,1,2,3,2,3,5,92,94,62,DI,Dominant-Influencer,ENTJ,137.0,27.0,1,4.823529411764706
EMP101212,Galih Suharto,238106,1,1,6,2,3,3,2,3,2,63,71,64,SC,Steadiness-Conscientious,ESFJ,136.0,39.0,10,4.578947368421052
EMP101213,Bayu Erlangga Hidayat,292489,2,3,5,6,5,3,1,4,3,85,97,80,DI,Dominant-Influencer,INTP,110.0,28.0,6,5.055555555555555
EMP101214,Intan Ridwan,682167,2,1,5,6,2,3,3,3,5,36,53,56,,Dominant-Influencer,INTJ,107.0,19.0,10,5.555555555555555
EMP101215,Ayu Kusuma,455669,4,4,1,2,1,2,3,3,4,58,96,80,DC,Dominant-Conscientious,ESFP,102.0,24.0,8,4.1
EMP101216,Galih Candra Ridwan,471701,4,2,6,2,5,1,1,2,1,32,96,55,SI,Steadiness-Influencer,ISFJ,111.0,30.0,8,4.5
EMP101217,Luthfi Lestari Kusuma,852720,2,3,4,6,4,3,2,3,5,59,88,27,IS,Influencer-Steadiness,ISFJ,104.0,26.0,9,4.444444444444445
EMP101218,Dian Gunawan,834704,3,2,5,1,1,3,3,2,6,46,84,67,IS,Influencer-Steadiness,ISTJ,104.0,27.0,8,5.25
EMP101219,Dinda Lestari Setiawan,239907,2,4,3,1,3,3,2,1,5,62,61,33,SD,Steadiness-Dominant,ESTP,139.0,31.0,7,5.473684210526316
EMP101220,Hadi Pramudita Saputra,908418,1,3,2,2,1,1,2,1,5,65,31,95,CI,Conscientious-Influencer,ENTJ,,22.0,2,4.368421052631579
EMP101221,Bayu Adi Handayani,831482,1,2,6,5,5,3,3,3,3,40,66,72,IC,Influencer-Conscientious,ESFP,104.0,31.0,5,5.421052631578948
EMP101222,Sari Rahmawati,668984,4,1,5,3,3,3,3,2,5,75,63,68,DS,Dominant-Steadiness,ESTP,100.0,21.0,1,5.526315789473684
EMP101223,Dimas Situmorang,170570,3,4,4,1,5,1,3,4,2,22,68,51,SC,Steadiness-Conscientious,INFP,131.0,28.0,10,5.111111111111111
EMP101224,Rizka Indrawan,866423,3,3,5,2,2,3,2,1,4,34,86,88,SC,Steadiness-Conscientious,INTP,106.0,25.0,4,4.0
EMP101225,Zahra Hidayat,150409,2,4,4,1,4,3,2,3,6,78,84,62,CD,Conscientious-Dominant,ESTJ,97.0,27.0,9,5.578947368421052
EMP101226,Yoga Erlangga Mahendra,405193,2,1,1,6,2,1,1,3,2,59,74,55,CI,Conscientious-Influencer,ENFP,121.0,34.0,9,5.722222222222222
EMP101227,Fitri Dharma Ramadhan,947246,1,1,2,5,3,2,3,3,3,41,36,25,CD,Conscientious-Dominant,ISTP,,20.0,8,4.526315789473684
EMP101228,Satya Qolbi Anggara,119101,3,3,4,6,1,3,3,3,2,89,98,43,CD,Conscientious-Dominant,ISFP,,33.0,10,5.0
EMP101229,Ayu Putra,475294,1,3,4,6,5,3,1,2,2,61,71,25,DC,Dominant-Conscientious,ENFP,125.0,34.0,9,5.4
EMP101230,Luthfi Handayani,646313,4,4,6,2,3,3,1,1,3,26,30,37,CI,Conscientious-Influencer,INFJ,136.0,25.0,3,5.55
EMP101231,Sari Tri Wibowo,249750,4,3,6,2,1,1,2,1,1,66,77,46,ID,Influencer-Dominant,ENTP,89.0,26.0,6,5.421052631578948
EMP101232,Adi Rohman,260055,1,2,4,6,1,3,1,1,3,40,87,59,,Dominant-Conscientious,ESFJ,94.0,25.0,7,6.2631578947368425
EMP101233,Kurnia Tri Pratomo,845798,3,4,1,4,4,2,2,3,5,56,38,46,DC,Dominant-Conscientious,INTP,,,5,5.894736842105263
EMP101234,Luthfi Ananda,818082,2,2,3,3,2,3,2,3,3,66,86,54,SC,Steadiness-Conscientious,ISFP,125.0,42.0,8,3.875
EMP101235,Cahyo Ganesha Situmorang,932366,2,4,6,4,2,2,1,2,3,15,48,99,IS,Influencer-Steadiness,ISTJ,,,5,4.7368421052631575
EMP101236,Novi Baskara Fauziah,722158,4,3,2,5,4,3,3,3,6,16,99,69,DS,Dominant-Steadiness,ENFP,116.0,36.0,6,6.0
EMP101237,Zahra Ridwan,301932,2,1,6,6,4,3,2,3,4,61,80,30,DI,Dominant-Influencer,ENFP,85.0,31.0,10,4.05
EMP101238,Rani Yulianto,157183,1,1,1,4,2,1,2,4,2,0,65,41,SC,Steadiness-Conscientious,INFP,,,5,4.823529411764706
EMP101239,Bella Qolbi Simanjuntak,449746,4,4,4,3,1,2,3,2,1,37,93,55,SI,Steadiness-Influencer,ESTJ,114.0,28.0,3,4.157894736842105
EMP101240,Rifqi Nabila Nugroho,739286,1,2,4,3,3,2,1,2,3,26,95,95,IC,Influencer-Conscientious,INTJ,96.0,34.0,2,4.315789473684211
EMP101241,Mahendra Wijaya,604327,2,1,5,3,4,1,3,4,1,48,26,24,,Influencer-Steadiness,INFP,83.0,23.0,10,6.2105263157894735
EMP101242,Sari Saputra Tamba,342822,2,4,6,3,5,2,3,2,4,92,55,66,CD,Conscientious-Dominant,ENFP,139.0,31.0,3,5.578947368421052
EMP101243,Nugroho Setiawan,443039,3,4,2,4,2,1,2,1,3,54,31,89,CI,Conscientious-Influencer,ESFP,,,9,5.0
EMP101244,Evi Indrawan,615430,4,1,5,2,2,1,2,2,5,29,61,61,SD,Steadiness-Dominant,INFJ,81.0,31.0,8,5.6
EMP101245,Fitri Salsabila,106535,4,1,4,1,1,1,1,2,4,89,79,84,SI,Steadiness-Influencer,INFJ,,16.0,2,5.875
EMP101246,Joko Pradana,838477,2,2,1,6,3,2,1,1,2,67,78,52,DI,Dominant-Influencer,INTP,133.0,36.0,6,4.444444444444445
EMP101247,Iman Syahputra,235296,4,3,3,6,5,2,2,3,3,35,60,66,SI,Steadiness-Influencer,enfp,81.0,32.0,9,5.578947368421052
EMP101248,Cahyo Lestari,215777,3,2,3,3,1,1,1,4,3,85,47,95,SD,Steadiness-Dominant,ESTJ,115.0,25.0,7,5.647058823529412
EMP101249,Nurlita Erlangga Maulida,961789,3,4,2,3,2,2,3,3,2,49,66,31,DI,Dominant-Influencer,ENFP,125.0,21.0,10,3.526315789473684
EMP101250,Iman Wijaya,557794,4,4,2,3,2,2,1,1,3,69,71,40,CI,Conscientious-Influencer,ENFP,116.0,27.0,7,4.95
EMP101251,Adit Pratama,830554,2,3,2,2,1,2,3,3,3,16,88,33,DS,Dominant-Steadiness,ISFP,,21.0,1,4.526315789473684
EMP101252,Vania Ginting,908459,3,2,5,3,5,1,3,3,4,47,75,34,SI,Steadiness-Influencer,ESFJ,81.0,23.0,6,4.8125
EMP101253,Maya Baskara Ananda,683070,3,2,5,6,3,2,3,3,5,28,77,80,ID,Influencer-Dominant,INTP,137.0,23.0,2,5.157894736842105
EMP101254,Luthfi Qolbi Sinaga,575107,1,2,1,3,3,2,2,4,1,57,59,70,CS,Conscientious-Steadiness,INTP,99.0,28.0,2,5.2
EMP101255,Gita Handayani,117348,1,1,3,4,4,1,2,1,6,24,94,73,SC,Steadiness-Conscientious,ISFJ,,,5,5.5
EMP101256,Ayu Pratama,824113,1,4,6,4,5,1,1,1,6,47,96,86,DC,Dominant-Conscientious,ENTJ,,,7,4.105263157894737
EMP101257,Rifqi Erlangga Pradana,681974,4,2,3,5,1,2,1,3,5,62,35,28,,Dominant-Conscientious,ESTP,127.0,28.0,3,5.157894736842105
EMP101258,Cahyo Utami,359334,1,1,3,6,4,3,2,1,2,48,56,77,SI,Steadiness-Influencer,INFP,81.0,34.0,7,5.5
EMP101259,Rafa Qolbi Indrawan,499021,3,1,2,1,4,3,3,4,1,29,95,89,CD,Conscientious-Dominant,,130.0,22.0,3,5.15
EMP101260,Satya Lestari,301230,2,2,3,4,3,1,3,3,5,78,93,97,DI,Dominant-Influencer,ESTJ,,,3,5.555555555555555
EMP101261,Bayu Rachman Pratomo,156534,2,4,2,3,3,1,2,1,4,3,38,67,IC,Influencer-Conscientious,ENTJ,,28.0,6,4.85
EMP101262,Ari Baskara Yulianto,535735,4,3,6,4,2,2,1,4,3,39,26,31,CI,Conscientious-Influencer,ENFP,,,4,5.666666666666667
EMP101263,Intan Purnama,441536,4,3,5,4,4,3,2,2,4,20,65,87,DC,Dominant-Conscientious,ESFJ,,,7,4.631578947368421
EMP101264,Luthfi Pramudita Simanjuntak,956623,3,2,2,6,4,3,2,1,5,52,24,26,IS,Influencer-Steadiness,,95.0,22.0,5,4.444444444444445
EMP101265,Umar Utami,321163,1,4,6,5,1,3,2,2,5,58,39,71,CI,Conscientious-Influencer,ENFP,,24.0,4,5.25
EMP101266,Joko Zulfikar Ginting,358678,2,3,5,1,4,2,3,4,4,58,47,58,,Dominant-Steadiness,INTJ,95.0,31.0,9,5.235294117647059
EMP101267,Rani Herlambang,329243,1,4,1,3,4,2,1,3,6,101,90,38,SD,Steadiness-Dominant,INFJ,98.0,27.0,1,4.5
EMP101268,Rani Lestari,946433,1,3,4,4,2,2,3,1,2,96,72,83,SI,Steadiness-Influencer,ESTP,,,4,4.55
EMP101269,Rizky Jatmiko Herlambang,566312,2,1,2,6,5,2,1,3,4,61,26,35,IC,Influencer-Conscientious,ISTP,109.0,21.0,1,4.9375
EMP101270,Novi Permadi,976457,4,4,5,3,4,1,3,1,2,18,78,67,SD,Steadiness-Dominant,ESFJ,109.0,29.0,9,5.75
EMP101271,Nabila Adi Ananda,377278,4,3,5,6,3,2,2,2,3,32,45,92,IS,Influencer-Steadiness,INFP,137.0,33.0,2,5.105263157894737
EMP101272,Utami Baskara Lukman,530143,2,2,6,1,2,2,3,3,6,27,87,72,CS,Conscientious-Steadiness,ESFP,132.0,36.0,4,4.222222222222222
EMP101273,Bella Fadillah Fauziah,835166,1,4,6,1,1,2,2,3,1,53,60,29,SC,Steadiness-Conscientious,,,22.0,6,5.45
EMP101274,Maya Nabila Ridwan,630167,2,4,6,2,1,2,2,4,3,49,40,89,DI,Dominant-Influencer,INTP,122.0,28.0,8,5.176470588235294
EMP101275,Wulan Mahardika Salsabila,849030,1,4,6,2,3,2,2,4,4,134,54,88,CI,Conscientious-Influencer,,125.0,11.0,3,5.157894736842105
EMP101276,Dinda Saputra,524832,4,3,1,5,5,3,2,3,1,68,34,79,IC,Influencer-Conscientious,INTP,107.0,31.0,7,5.071428571428571
EMP101277,Utami Fauziah,460992,2,1,3,4,3,1,3,2,4,88,69,31,SC,Steadiness-Conscientious,INTJ,,,9,4.2105263157894735
EMP101278,Bella Maulana,727558,3,1,2,3,4,2,3,4,6,46,45,83,IS,Influencer-Steadiness,ESFJ,107.0,23.0,1,4.823529411764706
EMP101279,Fajar Utami,842362,2,3,3,4,2,1,1,4,3,31,35,43,DC,Dominant-Conscientious,ISTJ,,,4,5.388888888888889
EMP101280,Arif Saputra Handayani,468388,3,1,4,2,3,1,2,4,6,92,96,92,SD,Steadiness-Dominant,ISTJ,137.0,35.0,3,5.705882352941177
EMP101281,Wahyu Ramadhan,580883,4,1,3,2,2,3,1,3,2,67,37,51,DI,Dominant-Influencer,INTP,126.0,30.0,1,5.052631578947368
EMP101282,Bella Lestari Herlambang,933404,1,2,2,4,4,2,2,2,6,36,28,86,IC,Influencer-Conscientious,,,,1,4.421052631578948
EMP101283,Ayu Yulianto,268552,1,1,6,6,2,2,2,3,1,60,51,24,CI,Conscientious-Influencer,,133.0,14.0,8,4.9
EMP101284,Nadia Mahardika Purnama,225814,1,3,4,2,4,3,1,2,1,30,45,45,CI,Conscientious-Influencer,INFP,100.0,27.0,5,4.944444444444445
EMP101285,Prasetyo Yudhistira Lukman,420138,3,3,4,5,2,1,1,2,6,38,89,30,CS,Conscientious-Steadiness,ISTP,104.0,13.0,9,4.888888888888889
EMP101286,Zaki Adi Permadi,180926,1,3,2,3,5,3,3,2,4,65,21,56,IS,Influencer-Steadiness,ISFJ,110.0,29.0,4,5.3125
EMP101287,Fajar Putra,300941,3,2,5,2,1,2,2,2,3,75,74,79,CS,Conscientious-Steadiness,INTP,,30.0,5,4.555555555555555
EMP101288,Kurnia Zulfikar Maulida,853834,3,4,1,6,1,3,1,3,4,76,31,74,CD,Conscientious-Dominant,ENFP,92.0,35.0,3,4.45
EMP101289,Evi Ramadhan,663104,2,1,3,1,4,3,1,2,5,21,87,62,SD,Steadiness-Dominant,ESTP,136.0,31.0,6,5.105263157894737
EMP101290,Dinda Maulana,683580,1,3,4,3,2,1,1,1,4,64,47,92,DI,Dominant-Influencer,INFP,80.0,20.0,10,5.157894736842105
EMP101291,Prasetyo Dharma Utami,463319,1,2,5,3,5,3,2,1,2,25,25,82,DI,Dominant-Influencer,INFJ,107.0,24.0,6,5.25
EMP101292,Maya Permadi,921172,3,1,5,4,1,2,2,3,1,58,40,73,,Conscientious-Steadiness,ENTP,,,3,5.35
EMP101293,Citra Suharto,294810,4,4,3,1,4,3,1,2,6,93,77,41,,Dominant-Conscientious,ISFJ,120.0,28.0,7,4.2105263157894735
EMP101294,Nugroho Rahmawati,651257,3,2,6,2,1,3,3,2,3,23,94,90,ID,Influencer-Dominant,ISFJ,105.0,24.0,8,5.45
EMP101295,Hana Dharma Handayani,141920,3,3,4,3,2,3,1,4,3,37,40,95,ID,Influencer-Dominant,ISTJ,86.0,23.0,9,5.277777777777778
EMP101296,Umar Tamba,890903,2,3,1,3,2,1,3,1,3,30,20,43,DI,Dominant-Influencer,INTJ,98.0,16.0,1,4.631578947368421
EMP101297,Teguh Siregar,433966,1,4,6,5,2,2,3,1,5,52,96,93,,Steadiness-Influencer,INFJ,108.0,29.0,4,4.894736842105263
EMP101298,Nurlita Halim,592419,3,1,2,6,5,2,1,2,4,43,99,53,SC,Steadiness-Conscientious,ENFP,81.0,31.0,1,4.85
EMP101299,Vania Candra Nugroho,375019,3,2,1,3,3,1,2,3,2,55,93,70,DC,Dominant-Conscientious,ENFP,114.0,22.0,8,5.0
EMP101300,Eko Kurniawan,163063,4,2,6,6,3,3,1,1,2,12,62,94,ID,Influencer-Dominant,,110.0,32.0,5,4.941176470588236
EMP101301,Fajar Erlangga Maulana,208192,2,1,6,6,3,2,1,2,2,9,23,65,SI,Steadiness-Influencer,ESTP,132.0,28.0,2,4.529411764705882
EMP101302,Hana Anugrah Subekti,680688,3,3,5,6,4,3,2,3,5,21,64,73,ID,Influencer-Dominant,ESFP,123.0,23.0,9,4.5
